Stock weights at age for Ple.27.21-32. Smooth Spline for combined sexes, from survey data
1	4
2002	2025
1	10
1	# 1 indicates annually varying, 2 indicates fixed values
2002	0.265182713565943	0.263210647658626	0.272815445247555	0.293080662489157	0.317828976632458	0.329536486952604	0.367574103498936	0.878119531753457	0.500284790366739	0.821118028503023
2003	0.26447020163333	0.262689662170197	0.271361645159551	0.289658711713478	0.312003478352597	0.322573959407456	0.24966606022031	0.638157201807679	0.667906382165751	0.737794177624037
2004	0.263757689705104	0.262168676676793	0.269907845070424	0.286236760935513	0.306177980071593	0.31561143186361	0.187083349531172	0.292570678717393	0.631640825089917	0.626884228237975
2005	0.263045177781734	0.26164769117665	0.26845404497984	0.282814810154347	0.300352481788862	0.308648904320904	0.166864351608919	0.045505709968915	0.494984151596039	0.496172791523872
2006	0.262332665863413	0.261126705668065	0.267000244887438	0.27939285936896	0.294526983503557	0.301686376778664	0.17646532730661	0.00940977746612917	0.347138645772168	0.356331295340249
2007	0.261620153949743	0.260605720149453	0.265546444792801	0.275970908578122	0.288701485214263	0.294723849235136	0.204218832289075	0.10443931196082	0.247332634388042	0.224084815455494
2008	0.260907642040253	0.26008473461925	0.264092644695502	0.272548957780582	0.282875986919503	0.287761321688436	0.238586690208873	0.227133577975552	0.250067100643227	0.116788381990701
2009	0.260195130134205	0.259563749076034	0.262638844595119	0.269127006975243	0.277050488617971	0.280798794136867	0.269166338774458	0.309773464191235	0.35265764172495	0.0438585762493192
2010	0.25948261823045	0.259042763518604	0.261185044491233	0.265705056161259	0.271224990308635	0.273836266579021	0.287315417480916	0.340039376734184	0.463782506501349	0.00240738386745073
2011	0.258770106327812	0.258521777945792	0.25973124438343	0.262283105337814	0.265399491990504	0.266873739013533	0.284873228133849	0.311127406688273	0.487163499491822	-0.011541804788701
2012	0.258057594425347	0.258000792356876	0.258277444271427	0.258861154504473	0.259573993663099	0.259911211439611	0.263694847961389	0.238983835300656	0.407446166138743	-0.00287955036656008
2013	0.257345082522378	0.257479806751642	0.25682364415509	0.255439203661239	0.253748495326539	0.252948683857122	0.237214643242754	0.165856554702767	0.302832401514114	0.022446963058021
2014	0.256632570618249	0.256958821129933	0.255369844034305	0.252017252808156	0.247922996980987	0.245986156265981	0.218939450201338	0.13342858441277	0.253040856639551	0.0583791727679594
2015	0.255920058712458	0.256437835492039	0.253916043909132	0.248595301945586	0.242097498626782	0.239023628666306	0.212097796447266	0.146940739911213	0.271462635714537	0.0979156701072342
2016	0.255207546804635	0.255916849838635	0.252462243779783	0.245173351074164	0.23627200026442	0.23206110105839	0.211027747461267	0.180112304576569	0.314117288401208	0.133239509892426
2017	0.254495034894444	0.255395864170473	0.251008443646486	0.241751400194551	0.230446501894418	0.225098573442567	0.209981520232986	0.207054969938309	0.338135199018288	0.156940587526798
2018	0.253782522981928	0.254874878489021	0.249554643509604	0.238329449307622	0.22462100351751	0.218136045819572	0.205621124508556	0.218524614261621	0.335551156120141	0.166650921561142
2019	0.253070011067373	0.254353892796213	0.248100843369587	0.234907498414385	0.218795505134564	0.211173518190398	0.196163275038294	0.216015300802475	0.320918918735731	0.163255513222074
2020	0.252357499151087	0.253832907094012	0.246647043226898	0.23148554751587	0.212970006746475	0.204210990556056	0.180160788352515	0.201341311785684	0.307346658548272	0.147933907269608
2021	0.251644987233523	0.253311921384564	0.245193243082105	0.228063596613241	0.207144508354323	0.197248462917658	0.158629914338729	0.177438687081956	0.29348149421075	0.123774252462295
2022	0.250932475315206	0.252790935670102	0.243739442935824	0.224641645707725	0.201319009959272	0.190285935276363	0.133761645884079	0.14777840165085	0.271074469528036	0.0947748578355215
2023	0.250219963396604	0.2522699499527	0.24228564278863	0.22121969480047	0.19549351156242	0.183323407633261	0.107533157743735	0.115504922627583	0.233524113416089	0.0644867990263841
2024	0.249507451477882	0.251748964233545	0.24083184264088	0.217797743892162	0.189668013164458	0.176360879989046	0.0806846783542835	0.0819172415726034	0.183685442183397	0.0339272007635578
2025	0.248794939559101	0.251227978513512	0.239378042492852	0.214375792983328	0.183842514765943	0.169398352344274	0.0535264192122358	0.0476727815742938	0.127700963043492	0.00323227499917639
