Maturity Ogive for Ple.27.21-32. Smooth Spline for combined sexes, from survey data
1	4
2002	2026
1	10
1	# 1 indicates annually varying, 2 indicates fixed values
2024	0.763605532291835	0.9062027695875	0.91848488122593	0.858480098901664	0.843119126173184	0.824194617373252	0.823009214620045	0.888835476920956	0.861718371469818	0.768427409639992
2025	0.833028415783076	0.911700688258793	0.925237032516695	0.859104643199664	0.84217502876183	0.821317974780906	0.820011520300796	0.892559871250197	0.855512710413838	0.750395208240518
2026	0.90659406179704	0.917198606928905	0.931989183806904	0.859729187497454	0.841230931350432	0.8184413321884	0.817013825981421	0.896284265579392	0.849141222451496	0.732241041566507
