Stock weights at age for Ple.27.21-32. Five year sliding window means for combined sexes, from survey data
1	4
2002	2025
1	10
1	# 1 indicates annually varying, 2 indicates fixed values
0.0733606512865669	0.0794943381723261	0.133884431421679	0.205867012310415	0.30978702561556	0.388732745129034	0.752411807729009	1.08344844584714	0.297269849994196	1.26766666666667
0.0678695439431786	0.0813884910775909	0.139293321506651	0.206710337582071	0.286960601943683	0.358214156831378	0.6846579273544	1.01650157827718	0.542342366950587	1.26766666666667
0.0392692025098028	0.0746956322778442	0.137374986032313	0.201487195454286	0.271778713743862	0.313711066218136	0.453540042452889	0.858717974277045	0.60093177521294	1.18685070545093
0.0366034519103351	0.0790770074030202	0.135267184314738	0.207386246259635	0.272414429061295	0.282645074995001	0.370366822334107	0.721030658462894	0.60093177521294	1.2025755290882
0.0315627655668441	0.0768801673198313	0.131912792973264	0.195204674544556	0.252153223790039	0.277084235936192	0.314378707946502	0.430579822892287	0.571155264444147	0.917825529088197
0.02865408465882	0.0783393743275687	0.131680289845206	0.204997819108282	0.244855758834657	0.267087649867811	0.303351970597784	0.370541635650369	0.599204628388788	0.725619705596064
0.0244502108263063	0.0759070035589699	0.127736404818853	0.211067538140448	0.268614584564806	0.291683090423318	0.293234349059688	0.277214388952404	0.436576210263566	0.633111206684893
0.0236894563415638	0.0747873116020512	0.127510524661096	0.218832935465082	0.284555052297376	0.323334973122173	0.325223606555757	0.280690372371748	0.34302439805902	0.51872670374794
0.0256817883970611	0.0748223357977981	0.132866219238362	0.227047127621467	0.301657008803648	0.366359082632599	0.379769291164942	0.359360978564117	0.410200425715884	0.302001987818256
0.0294940705936886	0.0768764112527581	0.134984173264283	0.233979099860364	0.306698122400714	0.363119286668069	0.404955410589205	0.411943288891743	0.437877225460732	0.292633919732141
0.0343395521655541	0.0781114175327732	0.143722128409668	0.23617648307968	0.317590700231684	0.377215523448131	0.426855915342162	0.442221965902303	0.480603549642606	0.258060989420671
0.0346749094551294	0.0772043716547351	0.14496489424383	0.232396766246625	0.302238649593977	0.358746146355058	0.411832700754476	0.411170707831107	0.499280412141096	0.268029237744064
0.0326853572787318	0.0782740989357748	0.149600352794882	0.229088750388587	0.290379198434507	0.346287959501219	0.377390339053968	0.396573810026105	0.466302345389164	0.288077724613702
0.0364327169751326	0.078364316057344	0.146170675839637	0.221900405364108	0.272414990487027	0.329311308655395	0.320140966944675	0.345796891113281	0.38694550480577	0.304135342370869
0.0336600973520158	0.0778262963577368	0.143440352849523	0.211712934206421	0.261615471351524	0.317489031752078	0.320132650712332	0.312631251761489	0.395124636583149	0.32321435793488
0.0319235880970283	0.0776870360743761	0.140144388053966	0.205488480309071	0.24604576002509	0.302724883304656	0.30681452947019	0.312287055854	0.370875579736835	0.37438182612042
0.0339488036196636	0.0775954328732171	0.134093586786248	0.196228067286129	0.245206279948392	0.308747831162618	0.320380556055433	0.336090633899287	0.365848430893438	0.403624892087227
0.0365234114208522	0.0773814007618333	0.132287192523569	0.190988152291725	0.237741923505568	0.295185445609827	0.328345071584575	0.341000206895068	0.396871907067323	0.428471530832402
0.0285037064323488	0.0713421734161873	0.129889088271	0.181061185386157	0.230812019889491	0.274936079430393	0.329984926639576	0.351721886002711	0.419934912610614	0.470679235249506
0.0273524207291044	0.0658645521299005	0.120690755496437	0.174181795821137	0.217554929673128	0.257665348467827	0.311623252420455	0.355577138846885	0.387777954819365	0.444991834315752
0.0240710316035259	0.058419187664741	0.108904535825831	0.158224668833892	0.201913654078768	0.239837819210915	0.295970324587706	0.339906955050686	0.369442503374166	0.390604119846945
0.0201232568379599	0.0529740282544454	0.100350344255556	0.144980462394493	0.184957092556035	0.220470953329673	0.268379557091588	0.320529999797	0.356722719683698	0.378392251164165
0.0160584335131346	0.0457684019008572	0.0863079598969919	0.12718841286765	0.165161179250381	0.200074281790487	0.239317016823049	0.295650500479117	0.343149333064732	0.35288861570832
0.0167324817228941	0.0427780487203236	0.0752272469540363	0.115012826082708	0.144639506612075	0.181843077669738	0.217192583133972	0.261670574622036	0.292436816565827	0.315748666260618
